cProd,ours_code,margin,cEAN,selling_price,cost_price,ncm,nfe_name,date_of_last_update,sub_itens_quantity
f121215,f800,50.0,f7622300992293,7.2,4.99,19059020,BISC.CLUB SOCIAL INTEGRAL 144G QTD. 4.00 UN,12/30/2025,
f137662,f208247,50.0,f7898964629886,3.99,2.49,44219100,ESPETINHO BAMBU INOVEN 25CM 50UN 5X1UN QTD. 4.00 DP,12/30/2025,
f346,f30122571,50.0,f7891010043469,12.2,8.116388888922222,96032100,ESC.D.J&J REACH ULTRACLEAN MACIA 1UN QTD. 6.00 UN,12/30/2025,
f80519,f4389,40.0,f7891021006071,24.99,14.572,9012100,CAFE MELITTA TRADICIONAL VACUO 5X250G QTD. 4.00 DP,03/23/2026,
f136682,f1612252,50.0,f7908324405286,3.2,2.051944444477778,34011190,SAB.FRANCIS BRASILIDADES MANGA ROSA PACK 6X80G QTD. 1.00 DP,05/26/2026,
f139417,f912628,50.0,f7898961775012,2.99,1.7738888888555555,56012190,HASTES FLEX.NATHY CARTUCHO 12X75UN QTD. 1.00 DP,03/10/2026,
f118178,f2633,50.0,f7896227620151,3.99,2.409,30059090,ALGODAO COTTONBABY CX BRANCO 20X25GR QTD. 1.00 DP,04/07/2026,
f121058,f167250,50.0,f7897042012725,12.5,7.717777777777777,33059000,CREME DE TRAT.SKALA POTAO DESMAIADO 3X1000G QTD. 1.00 DP,01/09/2026,
f121060,f7145,50.0,f7897042012473,13.2,8.535555555555556,33059000,CREME DE TRAT.SKALA DIVINO POTAO 3X1000G QTD. 1.00 DP,04/23/2026,
f139485,f00007,50.0,f7908324404449,3.15,2.117013888855556,34011190,SAB.FRANCIS BRASILIDADES LIMA DOCE 12X80G QTD. 1.00 DZ,01/09/2026,
f136684,f912652,50.0,f7908324405309,3.2,2.0338888888555555,34011190,SAB.FRANCIS BRASILIDADES AMORA PACK 6X80G QTD. 1.00 DP,05/19/2026,
f136791,f1672426,50.0,f7897744505259,14.99,8.902,34029029,LIMPADOR CONC.COALA ORQUIDEA NEGRA 3X120ML QTD. 1.00 DP,05/19/2026,
f1315,f55889,50.0,f7896009761911,9.5,6.262,85061020,PILHA RAYOVAC AMAR.PALITO AAA SM 3X4UN QTD. 4.00 DP,05/07/2026,
f6343,f6193,50.0,f7896009718113,9.5,5.356,85061020,PILHA RAYOVAC AMAR.PEQUENA AA SM 3X4UN QTD. 4.00 UN,03/24/2026,
f118191,f5242,50.0,f7896336006631,45.99,27.781,17049090,DOCE PACOCA PACOQUITA QUADRADA 50UN QTD. 10.00 UN,05/19/2026,
f115630,f396541,50.0,f7896005217023,8.99,5.97,19012090,BOLO D.BENTA CHOCOLATE 3X450G QTD. 2.00 DP,05/19/2026,
f133611,f256248,50.0,f7898418145788,8.99,5.65,8011900,COCO RAL.DIVINA MESA NATURAL EM FLOCOS 5X100G QTD. 2.00 DP,05/19/2026,
f116681,f5425,50.0,f7898418141650,3.99,2.249722222188889,21032010,CATCHUP DIVINA MESA BISNAGA 12X180GR QTD. 1.00 CX,05/19/2026,
f121154,f26122462,50.0,f7898418144583,6.99,3.903888888855556,21039091,MOLHO BARBECUE DIVINA MESA 6X200G QTD. 1.00 DP,01/09/2026,
f123974,f72213,50.0,f7896894900068,4.5,2.99,17019900,ACUCAR CRISTAL CARAVELAS 10X1KG QTD. 1.00 FD,04/10/2026,
f22731,f551,50.0,f7896022200664,7.99,4.429,19021900,MASSA GALO NINHO 2 SEMOLA 20X500GR QTD. 1.00 CX,05/26/2026,
f123668,f28620232,50.0,f7896005220023,4.99,3.221,19021100,MASSA D.BENTA LASANHA LISA DIR.FORNO 12X200G QTD. 1.00 DP,04/28/2026,
f115851,f00057,50.0,f7896054900341,19.5,12.934,17024020,BE.XAROPE GROSELHA WILSON PET 3X900ML QTD. 1.00 UN,05/07/2026,
f123930,f2306224,50.0,f7896005223475,5.99,3.99,19053100,BISC.CRACKER SOL SALT PLUS ORIGINAL 20X360G QTD. 1.00 CX,05/07/2026,
f121090,f2512211,50.0,f7898919134755,7.5,4.881,19043000,FAR.P/QUIBE LUZAGO 10X500GR QTD. 1.00 FD,01/09/2026,
f122304,f0209217,50.0,f7898620010836,3.99,2.6547916666666667,34011190,TOALHA UMED.BABY FREE 6X50UN QTD. 4.00 UN,05/19/2026,
f119084,f130305,50.0,f7898418143432,4.2,2.38,11081200,AMIDO DE MILHO DIVINA MESA 6X200GR QTD. 1.00 DP,05/26/2026,
f33987,f72236,50.0,f7896102500608,4.99,2.99,20058000,MILHO VERDE QUERO LT 24X170GR QTD. 1.00 CX,05/26/2026,
f135682,f2122425,50.0,f7899659901263,4.99,2.835,20055100,FEIJAO PRONTO BONARE CARIOCA SACHE 6X280G QTD. 1.00 DP,05/26/2026,
f2511,f4313,50.0,f7898418141100,1.5,0.815,19023000,MASSA INST.DIVINA MESA GAL.CAIPIRA 25X70G QTD. 1.00 DP,01/09/2026,
f117720,f5696,50.0,f7896022205737,5.99,3.563,19021100,MASSA TODESCHINI PARAFUSO C\OVOS 10X500G QTD. 2.00 DP,05/19/2026,
f27936,f2764,50.0,f7896041103052,11.99,7.086,16024900,FEIJOADA ODERICH 3X420GR QTD. 1.00 UN,05/07/2026,
f31038,f2092,50.0,f7896036095041,5.99,3.288055555588889,20029000,EXT.T.ELEFANTE 6X130G QTD. 1.00 DP,05/19/2026,
f119944,f6932,50.0,f7898418143791,3.99,2.425,34029039,LIMPADOR M.USO LIMPS TRADICIONAL 12X500ML QTD. 1.00 CX,04/23/2026,
f120137,f912630,50.0,fSEM GTIN,5.99,3.976,34025000,LIMPADOR M.USO VEJA ORIGINAL 10%GTS 6X500ML QTD. 2.00 DP,04/23/2026,
f120142,f912651,50.0,fSEM GTIN,5.99,4.014,34025000,LIMPADOR M.USO VEJA LAVANDA C\ALC.10%GTS 6X500ML QTD. 2.00 DP,05/19/2026,
f20023,f811,50.0,f7891988000136,4.99,3.104,32041400,CORANTE GUARANI N.31 PRETO (TINGECOR) 6X40GR QTD. 1.00 DP,05/07/2026,
f124996,f912624,50.0,f7891022860535,1.99,1.101,68053090,ESPONJA MU.BOMBRIL 10X1UN QTD. 2.00 DP,05/26/2026,
f3218,f4482,50.0,f7898418142237,7.5,4.95,39232110,SACO LIXO LIMPS REFORCADO 100L 25X5UN QTD. 1.00 FD,05/19/2026,
f9407,f1904235,50.0,f7891022638004,3.2,2.06,34025000,DETER.LIQ.LIMPOL NEUTRO 24X500ML QTD. 1.00 CX,05/26/2026,
f120179,f2782554,50.0,f7891022860955,3.2,2.06,34025000,DETER.LIQ.LIMPOL LAVANDA 24X500ML QTD. 1.00 CX,05/26/2026,
f9474,f10820232,50.0,f7891022640007,3.2,2.06,34025000,DETER.LIQ.LIMPOL COCO 24X500ML QTD. 1.00 CX,05/26/2026,
f820,f1904234,50.0,f7891022100372,3.2,2.06,34025000,DETER.LIQ.LIMPOL CRISTAL 24X500ML QTD. 1.00 CX,05/26/2026,
f123042,f2562486,50.0,f7898620011031,11.5,6.401666666633334,34011190,TOALHA UMED.BABY BLESS 6X100UN QTD. 2.00 UN,05/26/2026,
f123715,f1402233,50.0,f7908324402681,8.99,5.799,34025000,SABAO PO CX.ASSIM BICARBONATO 10X800G QTD. 1.00 DP,04/19/2026,
f90433,f2034,50.0,f7891132000449,7.2,4.403680555522223,21039021,TEMP.SAZON FLOPPY ARROZ (BRANCO) 12X60GR QTD. 1.00 DP,01/09/2026,
f1465,f1336,50.0,f7898418140127,3.99,2.5451388888555555,48189090,"TOALHA DE PAPEL DIVINA MESA 50FL 20,5X19 12X2UN QTD. 1.00 FD",05/26/2026,
f84506,f2389,50.0,f7896083800025,8.5,5.231,28289011,AGUA SANIT.QBOA 6X2L QTD. 1.00 CX,04/23/2026,
f122296,f18720232,50.0,f27898418142576,2.99,1.931,38089919,DESOD.SAN.PEDRA LIMPS LAVANDA 12X35G QTD. 1.00 DP,05/19/2026,
f119346,f5742,50.0,f7898418143852,1.2,0.722,68053090,ESPONJA MU.LIMPS UNITARIA 10X1UN QTD. 2.00 DP,05/26/2026,
f116242,f8102460,50.0,f47896001002157,5.99,3.894,96039000,ESCOVA UNHA NOVICA PLASTICA 12X1UN QTD. 1.00 DP,01/09/2026,
f123782,f242493,50.0,f7896256603743,21.5,13.364,4022110,LEITE PO TIROL INTEGRAL SACHE 5X400G QTD. 2.00 DP,03/24/2026,
f126846,f354,50.0,f7896110003740,5.99,3.6988888889222222,96190000,ABS.SYM ABAS NOITE E DIA AZUL (ANV08) 3X8UN QTD. 4.00 DP,05/19/2026,
f123619,f72286,50.0,f7896007540617,8.99,5.267361111077777,96190000,ABS.INTIMUS GEL ABAS C.SUAVE 12X8UN QTD. 1.00 DZ,05/26/2026,
f122215,f1232450,50.0,f7898964629756,16.99,11.226,65050090,TOUCA DE TNT INOVEN BRANCA PCT. 100UN QTD. 1.00 UN,04/07/2026,
f122838,f31020234,50.0,f7898964629831,2.2,1.384,39262000,LUVA PLASTICA DESCARTAVEL INOVEN PCT. 100UN QTD. 10.00 UN,03/18/2026,
f35521,f28620231,50.0,f7898966858567,130.2,86.681,39204390,FILME PVC TECFILM 11 MICRAS 38CM X 600M 1UN QTD. 2.00 UN,05/26/2026,
f124396,f1412635,50.0,f7897744504177,14.99,8.806,34029029,LIMPADOR CONC.COALA ORQUIDEA 3X120ML QTD. 1.00 DP,05/26/2026,
f121292,f251020238,50.0,f7897744502227,14.99,8.806,34029029,LIMPADOR CONC.COALA LAVANDA 3X120ML QTD. 1.00 DP,05/26/2026,
f91995,f310,50.0,f7896349400051,5.99,3.990931122420408,24031900,FUMO FLOR/LEAO DO NORTE PRETO EXTRA ESP. 28X27G QTD. 1.00 DP,05/19/2026,
f138210,f1322571,50.0,f7897042019304,13.2,8.456666666666667,33059000,CREME DE TRAT.SKALA FRUTASTICA MELANCIA 3X1000G QTD. 1.00 DP,05/19/2026,
f121051,f2653,50.0,f7897042004904,13.2,8.535555555555556,33059000,CREME DE TRAT.SKALA CERAMIDAS G3 3X1000G QTD. 1.00 DP,04/23/2026,
f120646,f2392441,50.0,f7899674022011,11.99,7.683333333333334,33072010,DEO.AERO.ABOVE SPORT ENERGY MASC. 3X150ML QTD. 1.00 DP,01/14/2026,
f134770,f1452586,50.0,f7899674039576,12.2,7.492222222188889,33072010,DEO.AERO.ABOVE EXTREME INVISIBLE 3X150ML QTD. 1.00 DP,01/14/2026,
f118433,f69202336,50.0,f0070330731806,5.5,3.595833333333333,82121020,AP.B.BIC DEPILADOR SOLEIL ROSA 3 LAMINAS 12X1UN QTD. 1.00 DP,03/24/2026,
f1257,f2464,50.0,f7898418140905,9.5,6.409,20011000,PEPINO DIVINA MESA 15X300G QTD. 1.00 CX,05/19/2026,
f123380,f1507221,50.0,f7898330152000,3.99,2.436,11041200,AVEIA ALLNUTRI FLOCOS FINOS 4X170G QTD. 2.00 DP,05/19/2026,
f118585,f159846,50.0,f7896022086138,6.5,3.781,19054000,TORRADA ISABELA TRAD. 4X142GR QTD. 2.00 DP,05/19/2026,
f36447,f1435,50.0,f7891132019281,7.2,4.5129166666666665,21039021,TEMP.SAZON FLOPPY CARNES (VERMELHO) 12X60GR QTD. 1.00 DP,05/26/2026,
f115929,f617,50.0,f7891132019724,7.2,4.414444444477778,21039021,TEMP.SAZON FLOPPY FEIJAO (MARRON) 12X60GR QTD. 1.00 DP,01/14/2026,
f2510,f1310,50.0,f7898418141117,1.5,0.815,19023000,MASSA INST.DIVINA MESA GALINHA 25X70G QTD. 1.00 DP,01/14/2026,
f88811,f2321,50.0,f7891098000040,7.5,4.827,9030090,CHA LEAO ORIGINAL 25 SAQ. 10X40G QTD. 1.00 DP,04/07/2026,
f3198,f2311222,50.0,f7898418142428,2.5,1.517,38089419,DESINF.LIMPS LAVANDA 12X500ML QTD. 1.00 CX,05/19/2026,
f3214,f3901,50.0,f7898418142190,3.2,2.093,39232110,SACO LIXO LIMPS 15L 25X20UN QTD. 1.00 FD,04/01/2026,
f36536,f328,50.0,f7896080900148,2.99,1.939,36050000,FOSF.PARANA CX.MADEIRA ECO 40 PALITOS 20X10UN QTD. 1.00 DP,04/23/2026,
f92487,f3698,50.0,f7896745800745,28.5,18.98,28151100,SOD BEL 99 POTE (NR.ONU-1823) (HIDROX SOD)12X1KG QTD. 1.00 CX,05/29/2026,
f123603,f21549,50.0,f7896524700815,11.99,7.859,34025000,REMOVEDOR SUPREMA FLORATA 3X1L QTD. 1.00 DP,05/19/2026,
f119160,f7102578,50.0,f7896110009735,16.5,11.42027777781111,96190000,FRALDA PERSONAL JUMBINHO SOFT XG 3X12UN QTD. 2.00 DP,01/14/2026,
f123319,f7102593,50.0,f7896110010656,16.5,11.42027777781111,96190000,FRALDA PERSONAL JUMBINHO SOFT XXG 3X12UN QTD. 2.00 DP,01/14/2026,
f89559,f3953,50.0,f7896098900406,4.5,2.865,38099190,AM.YPE AZUL ACONCHEGO 12X500ML QTD. 1.00 DP,05/26/2026,
f3217,f1347,50.0,f7898418142220,3.99,2.501,39232110,SACO LIXO LIMPS 100L 25X5UN QTD. 1.00 FD,01/14/2026,
f3215,f4372,50.0,f7898418142206,3.5,2.255,39232110,SACO LIXO LIMPS 30L 25X10UN QTD. 1.00 FD,04/07/2026,
f119946,f1911241,50.0,f7898418143777,8.99,5.988,38089419,"ALCOOL LIQ.PERF.LIMPS LAVANDA 46,2 GL 12X1LT QTD. 1.00 CX",05/26/2026,
f3323,f6369,50.0,f7896017200341,10.5,5.99,38089419,ALCOOL GEL DA ILHA 70 INPM 12X480ML QTD. 1.00 CX,01/14/2026,
f53309,f2178,50.0,f7896184200144,11.99,7.623,9030090,ERVA MATE REGINA 5X500G QTD. 3.00 DP,05/26/2026,
f34258,f583,50.0,f7896022200756,5.99,3.801,19021900,MASSA GALO ESPAG.8 SEMOLA 10X500G QTD. 2.00 DP,05/07/2026,
f102458,f267,50.0,f7896015911744,5.15,3.353,19019090,FAROFA DE MAND.PINDUCA SABOR BACON 12X250GR QTD. 1.00 CX,05/19/2026,
f80081,f266,50.0,f7896015910600,8.5,5.319,19019090,FAROFA DE MILHO PINDUCA 12X400GR QTD. 1.00 CX,04/28/2026,
f117598,f0507231,50.0,f7891031409404,11.99,7.1016,21032010,CATCHUP HEMMER TRAD. 5X320G QTD. 1.00 DP,04/23/2026,
f119589,f26720231,50.0,f7891031412022,9.99,6.66,21039011,MAIONESE HEMMER 5X290G QTD. 1.00 DP,03/24/2026,
